team,event,game,time
Coastal Elote,loss,Barbie's Murder Party at House on the Hill,2020-10-31 01:49:49
Team Blutarsky,loss,Kyoryuful Boyfriend,2020-10-31 01:49:53
Team Blutarsky,loss,Kyoryuful Boyfriend,2020-10-31 01:53:51
Coastal Elote,loss,Barbie's Murder Party at House on the Hill,2020-10-31 01:55:16
Team Blutarsky,loss,Kyoryuful Boyfriend,2020-10-31 01:57:32
Duck Gizzards,win_start,Mahjong Madness,2020-10-31 01:59:59
Team Blutarsky,loss,Kyoryuful Boyfriend,2020-10-31 02:02:23
COmet aTTACK,loss,Codemanes,2020-10-31 02:06:43
COmet aTTACK,loss,Codemanes,2020-10-31 02:07:20
French Fries,loss,Codemanes,2020-10-31 02:07:42
French Fries,loss,Codemanes,2020-10-31 02:08:10
French Fries,loss,Codemanes,2020-10-31 02:08:38
COmet aTTACK,loss,Codemanes,2020-10-31 02:09:00
French Fries,loss,Codemanes,2020-10-31 02:09:06
COmet aTTACK,loss,Codemanes,2020-10-31 02:10:11
Three Hams Will Kill Him,abandoned,Ducky Crossing: Fishing Adventure!,2020-10-31 02:13:07
Three Hams Will Kill Him,loss,Codemanes,2020-10-31 02:13:42
weareyoung,loss,Kyoryuful Boyfriend,2020-10-31 02:14:27
Three Hams Will Kill Him,loss,Codemanes,2020-10-31 02:16:20
weareyoung,loss,Kyoryuful Boyfriend,2020-10-31 02:18:11
Three Hams Will Kill Him,win_start,Codemanes,2020-10-31 02:18:39
weareyoung,loss,Kyoryuful Boyfriend,2020-10-31 02:19:25
weareyoung,loss,Kyoryuful Boyfriend,2020-10-31 02:21:51
Three Hams Will Kill Him,first_win_end,Codemanes,2020-10-31 02:22:33
weareyoung,loss,Kyoryuful Boyfriend,2020-10-31 02:23:43
weareyoung,loss,Kyoryuful Boyfriend,2020-10-31 02:26:11
The Overthinkers,abandoned,Mahjong Madness,2020-10-31 02:27:06
weareyoung,loss,Kyoryuful Boyfriend,2020-10-31 02:27:59
Halibut That Bass,loss,Tateroids,2020-10-31 02:29:21
weareyoung,loss,Kyoryuful Boyfriend,2020-10-31 02:30:12
weareyoung,loss,Kyoryuful Boyfriend,2020-10-31 02:31:23
Halibut That Bass,abandoned,Tateroids,2020-10-31 02:31:28
Halibut That Bass,abandoned,Tateroids,2020-10-31 02:33:20
Traitor Boys,loss,Ducky Crossing: Fishing Adventure!,2020-10-31 02:34:06
Halibut That Bass,loss,Tateroids,2020-10-31 02:34:25
weareyoung,loss,Kyoryuful Boyfriend,2020-10-31 02:34:51
Traitor Boys,loss,Ducky Crossing: Fishing Adventure!,2020-10-31 02:35:02
Halibut That Bass,loss,Tateroids,2020-10-31 02:36:49
Halibut That Bass,loss,Tateroids,2020-10-31 02:38:06
Traitor Boys,win_start,Ducky Crossing: Fishing Adventure!,2020-10-31 02:39:27
weareyoung,abandoned,Kyoryuful Boyfriend,2020-10-31 02:40:02
Halibut That Bass,win_start,Tateroids,2020-10-31 02:40:31
weareyoung,abandoned,Kyoryuful Boyfriend,2020-10-31 02:41:09
weareyoung,loss,Kyoryuful Boyfriend,2020-10-31 02:41:50
Traitor Boys,first_win_end,Ducky Crossing: Fishing Adventure!,2020-10-31 02:42:01
Les Gaulois,abandoned,Mutant Meeples on Ice,2020-10-31 02:42:04
Halibut That Bass,first_win_end,Tateroids,2020-10-31 02:43:09
Traitor Boys,abandoned,Ducky Crossing: Fishing Adventure!,2020-10-31 02:43:14
Potato,win_start,Mutant Meeples on Ice,2020-10-31 02:43:18
The Overthinkers,abandoned,Mutant Meeples on Ice,2020-10-31 02:43:59
French Fries,loss,Codemanes,2020-10-31 02:47:34
The Overthinkers,abandoned,Mutant Meeples on Ice,2020-10-31 02:48:04
French Fries,loss,Codemanes,2020-10-31 02:48:40
Time Vultures,loss,Codemanes,2020-10-31 02:49:26
French Fries,loss,Codemanes,2020-10-31 02:50:13
French Fries,loss,Codemanes,2020-10-31 02:50:43
Psyduck Confit,loss,Ducky Crossing: Fishing Adventure!,2020-10-31 02:50:54
French Fries,loss,Codemanes,2020-10-31 02:51:22
The Overthinkers,abandoned,Mutant Meeples on Ice,2020-10-31 02:51:33
French Fries,loss,Codemanes,2020-10-31 02:52:25
Psyduck Confit,loss,Codemanes,2020-10-31 02:53:45
French Fries,loss,Codemanes,2020-10-31 02:54:55
Psyduck Confit,loss,Codemanes,2020-10-31 02:55:12
French Fries,loss,Codemanes,2020-10-31 02:56:07
Psyduck Confit,loss,Codemanes,2020-10-31 02:56:18
Psyduck Confit,loss,Codemanes,2020-10-31 02:57:27
French Fries,loss,Codemanes,2020-10-31 02:57:58
Halibut That Bass,loss,Barbie's Murder Party at House on the Hill,2020-10-31 02:58:14
French Fries,loss,Codemanes,2020-10-31 02:58:44
French Fries,loss,Codemanes,2020-10-31 02:59:12
Psyduck Confit,loss,Codemanes,2020-10-31 02:59:38
French Fries,loss,Codemanes,2020-10-31 03:00:32
Psyduck Confit,loss,Codemanes,2020-10-31 03:01:39
French Fries,loss,Codemanes,2020-10-31 03:02:41
Psyduck Confit,loss,Codemanes,2020-10-31 03:02:42
Halibut That Bass,win_start,Barbie's Murder Party at House on the Hill,2020-10-31 03:03:32
French Fries,loss,Codemanes,2020-10-31 03:04:58
Psyduck Confit,loss,Codemanes,2020-10-31 03:05:00
Psyduck Confit,loss,Codemanes,2020-10-31 03:06:23
French Fries,loss,Codemanes,2020-10-31 03:06:29
French Fries,loss,Codemanes,2020-10-31 03:07:33
Psyduck Confit,loss,Codemanes,2020-10-31 03:07:44
Singles Ready to Stay Inside,abandoned,Mutant Meeples on Ice,2020-10-31 03:08:18
17th Shard,loss,Barbie's Murder Party at House on the Hill,2020-10-31 03:08:38
Psyduck Confit,loss,Codemanes,2020-10-31 03:08:50
Halibut That Bass,first_win_end,Barbie's Murder Party at House on the Hill,2020-10-31 03:09:41
Psyduck Confit,loss,Codemanes,2020-10-31 03:09:45
French Fries,loss,Codemanes,2020-10-31 03:10:21
17th Shard,loss,Barbie's Murder Party at House on the Hill,2020-10-31 03:11:06
Psyduck Confit,loss,Codemanes,2020-10-31 03:11:10
Psyduck Confit,loss,Codemanes,2020-10-31 03:11:26
French Fries,loss,Codemanes,2020-10-31 03:11:41
Yuki,abandoned,Codemanes,2020-10-31 03:12:18
Psyduck Confit,loss,Codemanes,2020-10-31 03:13:13
French Fries,loss,Codemanes,2020-10-31 03:13:14
burritos,abandoned,Mutant Meeples on Ice,2020-10-31 03:13:18
French Fries,loss,Codemanes,2020-10-31 03:13:41
Halibut That Bass,abandoned,Marineteam,2020-10-31 03:13:45
Psyduck Confit,loss,Codemanes,2020-10-31 03:14:02
Halibut That Bass,win_start,Marineteam,2020-10-31 03:14:43
Psyduck Confit,loss,Codemanes,2020-10-31 03:15:31
French Fries,loss,Codemanes,2020-10-31 03:15:40
The Overthinkers,abandoned,Mahjong Madness,2020-10-31 03:15:41
🥳🎈🎉,loss,Marineteam,2020-10-31 03:15:54
int elligence,loss,Tateroids,2020-10-31 03:16:07
French Fries,loss,Codemanes,2020-10-31 03:16:10
Psyduck Confit,loss,Codemanes,2020-10-31 03:16:34
ABIMABTBIB,abandoned,Codemanes,2020-10-31 03:16:46
Cold Storage,loss,Tateroids,2020-10-31 03:17:03
French Fries,loss,Codemanes,2020-10-31 03:17:11
Moose Capers*,abandoned,Mutant Meeples on Ice,2020-10-31 03:17:42
Halibut That Bass,first_win_end,Marineteam,2020-10-31 03:18:30
French Fries,loss,Codemanes,2020-10-31 03:18:42
Cold Storage,loss,Tateroids,2020-10-31 03:19:10
French Fries,loss,Codemanes,2020-10-31 03:19:39
French Fries,loss,Codemanes,2020-10-31 03:20:18
🥳🎈🎉,loss,Marineteam,2020-10-31 03:20:58
Cold Storage,loss,Tateroids,2020-10-31 03:20:59
🥳🎈🎉,loss,Marineteam,2020-10-31 03:21:47
🥳🎈🎉,loss,Marineteam,2020-10-31 03:22:29
French Fries,loss,Codemanes,2020-10-31 03:22:52
🥳🎈🎉,loss,Marineteam,2020-10-31 03:23:24
French Fries,loss,Codemanes,2020-10-31 03:24:11
French Fries,loss,Codemanes,2020-10-31 03:25:01
Moose Capers*,abandoned,Mutant Meeples on Ice,2020-10-31 03:25:01
French Fries,loss,Codemanes,2020-10-31 03:26:25
French Fries,loss,Codemanes,2020-10-31 03:27:46
French Fries,loss,Codemanes,2020-10-31 03:29:11
French Fries,loss,Codemanes,2020-10-31 03:29:44
French Fries,loss,Codemanes,2020-10-31 03:30:34
French Fries,loss,Codemanes,2020-10-31 03:31:47
Psyduck Confit,loss,Codemanes,2020-10-31 03:34:10
Cold Storage,loss,Tateroids,2020-10-31 03:35:26
Puzzle Party Pals,loss,Codemanes,2020-10-31 03:35:50
Psyduck Confit,loss,Codemanes,2020-10-31 03:36:23
Puzzle Party Pals,loss,Codemanes,2020-10-31 03:37:57
int elligence,loss,Tateroids,2020-10-31 03:38:09
Psyduck Confit,loss,Codemanes,2020-10-31 03:38:12
Cold Storage,loss,Tateroids,2020-10-31 03:38:40
The One and Only,loss,Barbie's Murder Party at House on the Hill,2020-10-31 03:40:17
Puzzle Party Pals,loss,Codemanes,2020-10-31 03:40:40
Psyduck Confit,loss,Codemanes,2020-10-31 03:40:46
The One and Only,loss,Barbie's Murder Party at House on the Hill,2020-10-31 03:41:27
int elligence,loss,Tateroids,2020-10-31 03:41:28
Puzzle Party Pals,loss,Codemanes,2020-10-31 03:41:35
Singles Ready to Stay Inside,loss,Codemanes,2020-10-31 03:42:12
The One and Only,loss,Barbie's Murder Party at House on the Hill,2020-10-31 03:42:23
Psyduck Confit,loss,Codemanes,2020-10-31 03:42:58
Puzzle Party Pals,loss,Codemanes,2020-10-31 03:43:08
The One and Only,loss,Barbie's Murder Party at House on the Hill,2020-10-31 03:43:20
Cold Storage,loss,Tateroids,2020-10-31 03:43:21
Singles Ready to Stay Inside,abandoned,Codemanes,2020-10-31 03:43:55
The One and Only,loss,Barbie's Murder Party at House on the Hill,2020-10-31 03:44:29
Puzzle Party Pals,loss,Codemanes,2020-10-31 03:44:31
int elligence,loss,Tateroids,2020-10-31 03:44:37
Psyduck Confit,loss,Codemanes,2020-10-31 03:44:56
Psyduck Confit,loss,Codemanes,2020-10-31 03:45:13
[URGENT],abandoned,Barbie's Murder Party at House on the Hill,2020-10-31 03:45:23
X-Potatoes,first_win_end,Marineteam,2020-10-31 03:45:41
The One and Only,loss,Barbie's Murder Party at House on the Hill,2020-10-31 03:46:08
Psyduck Confit,win_start,Codemanes,2020-10-31 03:46:42
int elligence,loss,Tateroids,2020-10-31 03:47:00
French Fries,loss,Codemanes,2020-10-31 03:47:03
Puzzle Party Pals,loss,Codemanes,2020-10-31 03:47:19
The One and Only,loss,Barbie's Murder Party at House on the Hill,2020-10-31 03:48:25
Puzzle Party Pals,loss,Codemanes,2020-10-31 03:49:06
The One and Only,loss,Barbie's Murder Party at House on the Hill,2020-10-31 03:49:28
int elligence,loss,Tateroids,2020-10-31 03:49:57
Psyduck Confit,first_win_end,Codemanes,2020-10-31 03:49:57
Puzzle Party Pals,loss,Codemanes,2020-10-31 03:51:29
idk,abandoned,Mutant Meeples on Ice,2020-10-31 03:51:46
The One and Only,loss,Barbie's Murder Party at House on the Hill,2020-10-31 03:52:01
Cold Storage,loss,Tateroids,2020-10-31 03:52:15
Yuki,abandoned,Barbie's Murder Party at House on the Hill,2020-10-31 03:52:19
Puzzle Party Pals,loss,Codemanes,2020-10-31 03:53:11
int elligence,loss,Tateroids,2020-10-31 03:53:21
17th Shard,loss,Barbie's Murder Party at House on the Hill,2020-10-31 03:53:51
17th Shard,loss,Barbie's Murder Party at House on the Hill,2020-10-31 03:54:53
Cold Storage,win_start,Tateroids,2020-10-31 03:55:29
Puzzle Party Pals,loss,Codemanes,2020-10-31 03:55:40
The One and Only,loss,Barbie's Murder Party at House on the Hill,2020-10-31 03:55:54
17th Shard,loss,Barbie's Murder Party at House on the Hill,2020-10-31 03:56:23
Puzzle Party Pals,loss,Codemanes,2020-10-31 03:57:02
Coastal Elote,loss,Barbie's Murder Party at House on the Hill,2020-10-31 03:57:52
int elligence,loss,Tateroids,2020-10-31 03:57:59
Coastal Elote,loss,Barbie's Murder Party at House on the Hill,2020-10-31 03:58:56
Puzzle Party Pals,loss,Codemanes,2020-10-31 03:59:43
Coastal Elote,loss,Barbie's Murder Party at House on the Hill,2020-10-31 03:59:57
Coastal Elote,loss,Barbie's Murder Party at House on the Hill,2020-10-31 04:01:05
Coastal Elote,loss,Barbie's Murder Party at House on the Hill,2020-10-31 04:02:13
Puzzle Party Pals,loss,Codemanes,2020-10-31 04:02:17
Cold Storage,first_win_end,Tateroids,2020-10-31 04:02:40
Coastal Elote,loss,Barbie's Murder Party at House on the Hill,2020-10-31 04:03:30
Michigan Puzzlehunts,loss,Marineteam,2020-10-31 04:03:50
int elligence,loss,Tateroids,2020-10-31 04:04:26
Halibut That Bass,win_start,Mahjong Madness,2020-10-31 04:04:32
Coastal Elote,loss,Barbie's Murder Party at House on the Hill,2020-10-31 04:04:38
Puzzle Party Pals,loss,Codemanes,2020-10-31 04:05:09
Coastal Elote,loss,Barbie's Murder Party at House on the Hill,2020-10-31 04:05:45
X-Potatoes,win_start,Mahjong Madness,2020-10-31 04:05:48
Coastal Elote,loss,Barbie's Murder Party at House on the Hill,2020-10-31 04:06:51
int elligence,loss,Tateroids,2020-10-31 04:07:10
Coastal Elote,loss,Barbie's Murder Party at House on the Hill,2020-10-31 04:07:53
Coastal Elote,loss,Barbie's Murder Party at House on the Hill,2020-10-31 04:08:56
int elligence,first_win_end,Tateroids,2020-10-31 04:09:03
int elligence,loss,Tateroids,2020-10-31 04:09:58
Coastal Elote,loss,Barbie's Murder Party at House on the Hill,2020-10-31 04:10:05
Coastal Elote,loss,Barbie's Murder Party at House on the Hill,2020-10-31 04:11:07
Coastal Elote,loss,Barbie's Murder Party at House on the Hill,2020-10-31 04:12:08
Coastal Elote,loss,Barbie's Murder Party at House on the Hill,2020-10-31 04:13:09
int elligence,loss,Tateroids,2020-10-31 04:13:18
Coastal Elote,loss,Barbie's Murder Party at House on the Hill,2020-10-31 04:14:11
Moose Capers*,abandoned,Mutant Meeples on Ice,2020-10-31 04:14:20
Coastal Elote,loss,Barbie's Murder Party at House on the Hill,2020-10-31 04:15:13
Coastal Elote,loss,Barbie's Murder Party at House on the Hill,2020-10-31 04:16:21
🥳🎈🎉,loss,Marineteam,2020-10-31 04:16:57
Coastal Elote,loss,Barbie's Murder Party at House on the Hill,2020-10-31 04:17:24
Joat,loss,Ducky Crossing: Fishing Adventure!,2020-10-31 04:17:26
Joat,loss,Ducky Crossing: Fishing Adventure!,2020-10-31 04:17:59
int elligence,win_start,Tateroids,2020-10-31 04:18:18
Felonius Ferrets,loss,Tateroids,2020-10-31 04:18:19
Coastal Elote,loss,Barbie's Murder Party at House on the Hill,2020-10-31 04:18:25
🥳🎈🎉,win_start,Marineteam,2020-10-31 04:18:48
Joat,loss,Ducky Crossing: Fishing Adventure!,2020-10-31 04:19:01
Coastal Elote,loss,Barbie's Murder Party at House on the Hill,2020-10-31 04:19:27
Rage,loss,Barbie's Murder Party at House on the Hill,2020-10-31 04:19:35
Joat,loss,Ducky Crossing: Fishing Adventure!,2020-10-31 04:19:58
Felonius Ferrets,loss,Tateroids,2020-10-31 04:20:03
Felonius Ferrets,loss,Kyoryuful Boyfriend,2020-10-31 04:20:15
Coastal Elote,loss,Barbie's Murder Party at House on the Hill,2020-10-31 04:20:28
Rage,loss,Barbie's Murder Party at House on the Hill,2020-10-31 04:21:12
Coastal Elote,loss,Barbie's Murder Party at House on the Hill,2020-10-31 04:21:29
Joat,loss,Ducky Crossing: Fishing Adventure!,2020-10-31 04:22:08
Rage,loss,Barbie's Murder Party at House on the Hill,2020-10-31 04:22:32
Felonius Ferrets,abandoned,Tateroids,2020-10-31 04:22:34
Coastal Elote,loss,Barbie's Murder Party at House on the Hill,2020-10-31 04:22:40
Up Late,loss,Ducky Crossing: Fishing Adventure!,2020-10-31 04:22:59
Rage,loss,Barbie's Murder Party at House on the Hill,2020-10-31 04:23:32
metameta,abandoned,Mutant Meeples on Ice,2020-10-31 04:23:38
Coastal Elote,loss,Barbie's Murder Party at House on the Hill,2020-10-31 04:23:41
Joat,abandoned,Ducky Crossing: Fishing Adventure!,2020-10-31 04:24:17
Rage,loss,Barbie's Murder Party at House on the Hill,2020-10-31 04:24:39
Coastal Elote,loss,Barbie's Murder Party at House on the Hill,2020-10-31 04:24:47
Joat,loss,Ducky Crossing: Fishing Adventure!,2020-10-31 04:24:48
Up Late,loss,Ducky Crossing: Fishing Adventure!,2020-10-31 04:25:00
The Hospital,loss,Codemanes,2020-10-31 04:25:17
🥳🎈🎉,first_win_end,Marineteam,2020-10-31 04:26:04
Joat,win_start,Ducky Crossing: Fishing Adventure!,2020-10-31 04:26:43
puffin,loss,Ducky Crossing: Fishing Adventure!,2020-10-31 04:26:43
Coastal Elote,abandoned,Barbie's Murder Party at House on the Hill,2020-10-31 04:26:52
Up Late,abandoned,Ducky Crossing: Fishing Adventure!,2020-10-31 04:27:22
Up Late,loss,Ducky Crossing: Fishing Adventure!,2020-10-31 04:27:34
The Hospital,loss,Codemanes,2020-10-31 04:27:37
puffin,loss,Ducky Crossing: Fishing Adventure!,2020-10-31 04:27:39
A SOCCER HALO,abandoned,Marineteam,2020-10-31 04:27:44
puffin,loss,Ducky Crossing: Fishing Adventure!,2020-10-31 04:28:08
Up Late,win_start,Ducky Crossing: Fishing Adventure!,2020-10-31 04:28:26
Joat,first_win_end,Ducky Crossing: Fishing Adventure!,2020-10-31 04:28:48
The Hospital,loss,Codemanes,2020-10-31 04:29:39
datamonsters,abandoned,Kyoryuful Boyfriend,2020-10-31 04:29:40
Up Late,first_win_end,Ducky Crossing: Fishing Adventure!,2020-10-31 04:30:14
puffin,loss,Ducky Crossing: Fishing Adventure!,2020-10-31 04:30:19
Up Late,abandoned,Ducky Crossing: Fishing Adventure!,2020-10-31 04:30:48
X-Potatoes,first_win_end,Mahjong Madness,2020-10-31 04:30:50
The Hospital,loss,Codemanes,2020-10-31 04:31:10
puffin,loss,Ducky Crossing: Fishing Adventure!,2020-10-31 04:32:04
The Hospital,loss,Codemanes,2020-10-31 04:33:33
A SOCCER HALO,loss,Tateroids,2020-10-31 04:34:09
WIT,abandoned,Mutant Meeples on Ice,2020-10-31 04:34:55
A SOCCER HALO,abandoned,Tateroids,2020-10-31 04:35:17
puffin,loss,Ducky Crossing: Fishing Adventure!,2020-10-31 04:35:18
The Hospital,loss,Codemanes,2020-10-31 04:36:04
baron in the trees,loss,Tateroids,2020-10-31 04:36:47
The Hospital,loss,Codemanes,2020-10-31 04:38:23
COmet aTTACK,loss,Codemanes,2020-10-31 04:39:03
COmet aTTACK,loss,Codemanes,2020-10-31 04:39:30
baron in the trees,loss,Tateroids,2020-10-31 04:39:34
COmet aTTACK,loss,Codemanes,2020-10-31 04:40:30
COmet aTTACK,loss,Codemanes,2020-10-31 04:41:31
Halibut That Bass,first_win_end,Mahjong Madness,2020-10-31 04:41:38
The Hospital,win_start,Codemanes,2020-10-31 04:41:45
Halibut That Bass,abandoned,Mutant Meeples on Ice,2020-10-31 04:42:13
puffin,loss,Ducky Crossing: Fishing Adventure!,2020-10-31 04:42:35
Halibut That Bass,abandoned,Mutant Meeples on Ice,2020-10-31 04:42:45
puffin,loss,Ducky Crossing: Fishing Adventure!,2020-10-31 04:43:22
COmet aTTACK,loss,Codemanes,2020-10-31 04:43:23
The Hospital,first_win_end,Codemanes,2020-10-31 04:44:36
COmet aTTACK,loss,Codemanes,2020-10-31 04:44:44
COmet aTTACK,loss,Codemanes,2020-10-31 04:46:29
Killer Chicken Bones,abandoned,Tateroids,2020-10-31 04:47:27
Halibut That Bass,abandoned,Mutant Meeples on Ice,2020-10-31 04:47:57
COmet aTTACK,loss,Codemanes,2020-10-31 04:48:11
COmet aTTACK,loss,Codemanes,2020-10-31 04:48:40
Killer Chicken Bones,loss,Tateroids,2020-10-31 04:48:40
puffin,win_start,Ducky Crossing: Fishing Adventure!,2020-10-31 04:49:03
baron in the trees,loss,Tateroids,2020-10-31 04:49:43
🎃,abandoned,Mutant Meeples on Ice,2020-10-31 04:50:08
COmet aTTACK,loss,Codemanes,2020-10-31 04:50:26
idk,abandoned,Mutant Meeples on Ice,2020-10-31 04:50:50
Killer Chicken Bones,abandoned,Tateroids,2020-10-31 04:51:10
puffin,first_win_end,Ducky Crossing: Fishing Adventure!,2020-10-31 04:51:30
COmet aTTACK,loss,Codemanes,2020-10-31 04:52:04
Killer Chicken Bones,loss,Tateroids,2020-10-31 04:52:40
COmet aTTACK,loss,Codemanes,2020-10-31 04:53:32
COmet aTTACK,loss,Codemanes,2020-10-31 04:54:53
Killer Chicken Bones,loss,Tateroids,2020-10-31 04:55:36
baron in the trees,loss,Tateroids,2020-10-31 04:57:33
Killer Chicken Bones,loss,Tateroids,2020-10-31 04:57:54
Singles Ready to Stay Inside,abandoned,Mutant Meeples on Ice,2020-10-31 04:59:22
Killer Chicken Bones,loss,Tateroids,2020-10-31 05:00:00
baron in the trees,loss,Tateroids,2020-10-31 05:03:05
Killer Chicken Bones,abandoned,Tateroids,2020-10-31 05:03:38
Narf,loss,Codemanes,2020-10-31 05:04:00
Killer Chicken Bones,loss,Tateroids,2020-10-31 05:04:29
baron in the trees,loss,Tateroids,2020-10-31 05:05:34
!,loss,Ducky Crossing: Fishing Adventure!,2020-10-31 05:05:39
Narf,loss,Codemanes,2020-10-31 05:05:50
Killer Chicken Bones,loss,Tateroids,2020-10-31 05:06:44
baron in the trees,loss,Tateroids,2020-10-31 05:07:48
🎃,abandoned,Mutant Meeples on Ice,2020-10-31 05:07:55
Narf,loss,Codemanes,2020-10-31 05:07:55
Narf,loss,Tateroids,2020-10-31 05:08:13
"Soon, you've reached the fork in the road",loss,Ducky Crossing: Fishing Adventure!,2020-10-31 05:08:19
P Squad,first_win_end,Mahjong Madness,2020-10-31 05:08:48
Narf,loss,Tateroids,2020-10-31 05:09:36
Killer Chicken Bones,loss,Tateroids,2020-10-31 05:09:52
baron in the trees,win_start,Tateroids,2020-10-31 05:10:13
Narf,loss,Tateroids,2020-10-31 05:10:45
weareyoung,abandoned,Kyoryuful Boyfriend,2020-10-31 05:11:14
Trapped by Puzzles,loss,Tateroids,2020-10-31 05:11:14
Killer Chicken Bones,abandoned,Tateroids,2020-10-31 05:11:35
Killer Chicken Bones,loss,Tateroids,2020-10-31 05:11:49
baron in the trees,first_win_end,Tateroids,2020-10-31 05:12:18
Killer Chicken Bones,win_start,Tateroids,2020-10-31 05:12:52
"Soon, you've reached the fork in the road",loss,Ducky Crossing: Fishing Adventure!,2020-10-31 05:13:13
